M1 >
(size of Audio: 48 X 13)
(M1 - size of Encoded: 48 X 2)
-0.399939 0.156582 
0.332607 -1.30529 
0.4796 1.36075 
0.594638 0.0187986 
-0.0743366 0.442484 
-1.93348 1.14206 
-0.788028 -0.0380938 
-1.99952 -0.655959 
-0.223097 1.63187 
-0.510545 -0.0687972 
-0.693599 -1.66441 
-0.254238 0.137593 
-1.08467 -0.64276 
-0.36099 0.731096 
-0.561927 -0.568507 
-1.0123 1.54238 
-0.851622 1.30954 
-0.97688 -1.58995 
-0.774746 -0.732911 
-0.946781 -0.0941457 
0.600016 -1.04298 
-0.585907 -0.680745 
-1.7514 1.39362 
0.563199 -0.305133 
-0.136129 -0.029571 
-0.463577 -1.09449 
0.154125 -2.03624 
1.1289 -1.29957 
-0.121415 -0.545556 
-1.9379 0.392275 
-0.875999 0.366583 
-1.25869 -2.03493 
-1.20569 -0.277905 
-0.959694 0.0502188 
-0.502193 -1.5203 
0.210327 -0.393371 
-0.408039 -1.36536 
-0.197951 -1.75233 
-0.04495 1.17051 
-0.438919 -2.53671 
-0.472715 -0.869759 
-0.858759 -1.32911 
0.247786 -3.2272 
0.499369 -3.26612 
1.56051 -1.84111 
0.769893 -0.507268 
-0.424207 1.18706 
1.03818 -0.89731 
1.15574 -2.1233 
1.27686 -0.806425 
1.01871 -2.68102 
0.847389 -2.15285 
-0.0510032 -2.61573 
1.48927 -2.91178 
1.07899 -2.13287 
-0.259251 -0.104788 
2.09132 -2.29598 
1.90646 -2.57021 
2.12941 -1.82538 
1.69403 -2.19543 
2.02766 -2.5989 
0.817284 -3.09687 
1.88172 -2.93528 
-0.172274 -3.86006 
0.536387 -0.77012 
0.992462 -1.93179 
0.898496 -4.12669 
2.52118 -2.54844 
3.09164 -2.56424 
2.15875 -2.64505 
3.45177 -2.03961 
2.52761 -1.83125 
1.53311 -3.96669 
1.3033 1.10481 
0.121219 -1.2298 
2.98156 -1.25166 
2.24766 -3.18292 
3.11958 -2.91932 
3.78993 -2.26978 
4.51374 -3.29164 
1.25428 -0.965841 
3.8716 -3.22706 
2.67027 -3.63551 
1.64539 -0.523375 
1.73466 -0.605462 
2.71788 -2.12761 
3.3285 -1.7325 
3.3283 -3.75904 
2.65747 -1.83581 
5.18856 -2.79592 
2.83894 -1.54371 
2.90907 -3.60405 
3.46329 -3.701 
1.52943 -1.1372 
2.50235 -3.44184 
3.69174 -1.94435 
3.77024 -1.53457 
6.04231 -2.39857 
3.563 -1.37002 
6.47396 -1.67468 
5.24153 -1.23771 
2.68856 -2.8878 
3.1605 -3.07636 
1.50769 -2.71116 
1.50562 -1.84345 
2.591 -2.25323 
3.41421 -3.37177 
4.42316 -4.19804 
4.11489 -1.86469 
6.70107 -0.945495 
5.47786 -1.16493 
5.27947 -2.28676 
4.17213 -2.64011 
5.90881 -2.55153 
4.07581 -1.84074 
4.08596 -1.72259 
2.32852 -1.07443 
4.19783 -2.22385 
6.11811 -1.76151 
4.85709 -2.66441 
7.16653 -1.71962 
5.47113 -2.612 
3.8508 -3.304 
4.45695 -0.878521 
7.2212 -2.922 
3.70387 -1.88686 
5.00281 -0.191687 
4.39425 -1.5868 
2.93161 -1.59665 
6.21408 -1.90908 
6.73788 -2.98483 
6.6206 -1.85459 
5.33118 -2.92756 
5.53405 -1.35334 
7.58656 -1.34095 
4.79869 1.04106 
4.64831 -0.21498 
3.98437 -1.36135 
6.89466 0.672076 
6.21789 -0.00313565 
5.86257 0.453782 
6.25778 -2.09676 
6.54537 -0.712149 
5.79448 -2.11415 
5.76927 -0.77534 
6.11664 -0.175088 
5.30657 0.857323 
5.69344 2.34444 
6.3365 2.23826 
7.9786 1.49508 
6.7345 0.451956 
7.46914 1.20654 
7.10221 -0.247079 
5.83663 -0.793257 
6.09158 0.999181 
8.36795 0.992578 
6.1831 1.34819 
6.11145 1.2201 
6.18161 1.1713 
5.94031 0.385984 
6.06732 1.038 
5.84346 1.20176 
7.93317 0.747599 
6.64584 0.0957972 
5.79205 -1.55741 
9.0964 1.93826 
7.21467 2.60286 
7.17119 1.24001 
4.35926 3.36771 
5.43569 2.97554 
5.90342 0.697546 
7.03077 2.22703 
8.55376 2.19292 
8.31005 2.36243 
8.00163 0.813801 
6.67962 -1.07938 
7.66813 0.0342458 
8.34992 2.01329 
7.46666 1.53722 
8.43792 2.25983 
5.76604 2.48692 
5.63165 2.66013 
5.92569 2.46645 
6.19265 0.223209 
6.5554 1.24508 
8.42061 0.775448 
5.99699 -0.915013 
6.33046 -1.10649 
7.68536 -0.11748 
5.28189 0.0154558 
4.60035 2.65466 
5.32815 -1.02617 
6.08094 1.64188 
7.14733 2.58387 
6.04907 1.1631 
7.11752 1.77041 
7.07104 0.280052 
5.40858 -0.489273 
7.88358 1.48543 
7.37078 0.784675 
5.09591 1.13789 
4.29825 2.02579 
4.12486 -0.694606 
5.50855 1.98575 
6.33911 0.771181 
7.8197 2.83953 
8.6106 2.57797 
5.91063 -0.393107 
6.98228 0.0251894 
6.97526 0.828346 
6.0348 -0.575546 
4.6656 1.27291 
3.37953 0.411395 
5.07447 1.13119 
5.28632 2.09515 
4.91066 0.550776 
7.30017 2.08359 
7.93478 1.57213 
6.02178 -0.986163 
6.5206 -0.0533417 
7.86142 -0.244998 
5.83159 -2.20112 
5.82096 -0.235493 
4.19519 -0.039386 
4.97606 1.12966 
5.8267 3.17127 
4.9892 0.69875 
6.74707 1.38952 
6.78945 0.207188 
5.56102 -2.73217 
7.80605 -0.158901 
6.64775 -0.428192 
5.63704 -0.39909 
4.58842 1.67151 
5.15475 1.42361 
4.48515 0.348585 
5.39898 0.251377 
6.58029 0.87707 
6.53818 0.561718 
6.28333 -1.20162 
6.14416 -1.41642 
7.66967 -0.590029 
6.84998 -0.864285 
4.62831 -1.90232 
3.58024 1.97723 
5.1662 -0.811042 
5.06545 1.00401 
6.50278 2.30202 
7.39495 2.63512 
7.93735 2.87218 
6.85974 0.0718027 
7.13261 2.01335 
6.2369 0.611062 
6.62513 -0.378687 
4.53784 -0.458719 
3.32778 2.40186 
5.20698 0.281752 
6.52784 2.76041 
6.85854 2.17807 
6.108 -1.52932 
5.99432 -1.68522 
5.67819 -1.77843 
6.6004 -1.35932 
6.29014 -0.715639 
6.10014 -1.25674 
3.53464 -1.29289 
4.68683 0.2651 
7.07299 2.42477 
5.19367 0.84455 
7.44013 1.45595 
7.29181 0.739691 
6.69948 -0.985376 
8.24498 2.7225 
7.00314 2.10242 
6.54288 0.846461 
4.87279 -0.542736 
4.49782 2.20998 
6.3515 0.621172 
5.73189 0.840478 
8.74232 2.63358 
7.78094 1.25142 
7.64358 0.0843632 
6.97487 1.93171 
8.84177 1.16529 
6.62959 1.06394 
4.33502 -1.65899 
5.82354 1.02495 
5.96478 1.8926 
6.8014 3.57614 
7.45383 0.117165 
7.61245 1.67867 
7.67415 -0.861407 
6.46111 0.776565 
6.25596 -1.67231 
4.53003 0.834391 
5.19825 0.0444656 
5.21763 -0.870793 
5.7272 -0.3897 
7.2654 3.67667 
8.5759 4.27233 
7.50103 3.08884 
6.76825 2.42901 
4.93338 0.376933 
2.71242 -0.279919 
2.5854 0.203232 
2.48414 2.81791 
1.87386 3.85001 
1.96798 1.32766 
1.64298 -0.455816 
1.21828 -0.510003 
1.87538 -1.45233 
1.59128 -2.56227 
1.43153 -2.21622 
2.21439 2.08289 
3.30343 3.78339 
2.85812 0.0577093 
2.16236 0.584575 
0.901836 -2.40911 
0.221302 -3.23728 
1.58174 -1.44224 
1.17395 -2.28726 
1.26649 -2.60568 
1.68556 -3.22966 
0.550309 -2.29052 
1.01621 -0.3467 
0.0317073 -2.99048 
-0.103308 -4.37003 
0.569989 -1.46808 
1.10952 -1.23569 
0.238655 -2.59341 
1.1362 -3.0469 
0.69731 -2.47641 
0.690113 -0.522488 
1.97697 -1.46143 
0.977464 -1.49334 
0.0524838 -0.124527 
0.167136 -0.265731 
0.618609 -2.71618 
0.692476 -2.30594 
1.28134 -1.73009 
-0.108102 -4.48173 
0.30401 -3.43987 
0.714045 -3.11056 
0.0596084 -1.69892 
1.05053 -1.63249 
1.48683 -1.67103 
-0.00948802 -2.55764 
0.690209 -1.4178 
1.35886 -2.30051 
0.097821 -1.97835 
0.475459 -2.27048 
1.1719 -2.91702 
0.900966 -2.52288 
1.44628 -3.41313 
-0.0441034 -1.24674 
0.437907 -3.10364 
1.35756 -1.38421 
0.589246 -0.851862 
0.642951 -3.67531 
0.325282 -1.75526 
0.999673 0.530233 
0.0599816 0.998463 
0.431236 -1.58048 
-0.721827 -1.51075 
0.933935 -2.19494 
-0.0727762 -0.803028 
-0.630019 -0.897664 
-0.572509 -2.05786 
0.869736 -2.53135 
0.659387 -0.526515 
-0.230754 -0.471984 
1.0197 1.59234 
-1.11727 -3.51416 
0.900222 -2.1763 
-0.616349 -3.44259 
0.87651 -2.0448 
-0.126401 -1.5882 
0.731196 -0.717241 
-0.142022 -3.37462 
-0.28546 -3.31641 
-0.00819157 -2.41733 
-0.0301656 -2.09461 
-1.12461 0.698436 
-0.668932 -0.474159 
5.9078 4.08439 
4.78809 3.8996 
5.40286 2.72859 
5.76396 3.66767 
4.63032 1.68211 
3.29754 3.03556 
1.85191 1.07415 
3.49171 0.823853 
2.76274 -0.703002 
2.80302 -1.12547 
2.42125 0.968109 
2.70213 0.983974 
3.26274 -1.71089 
3.71819 0.682625 
5.49512 0.154177 
5.2358 -0.358302 
4.5471 2.02107 
4.42596 0.510476 
3.48543 1.4937 
2.92161 -0.825678 
0.703954 1.32437 
0.982659 0.118144 
2.13578 -0.697429 
1.53254 1.01352 
4.4425 2.39151 
3.89876 2.7985 
6.24196 5.02388 
4.93306 3.61061 
4.2856 0.279348 
5.17767 -1.51605 
4.27385 -0.64155 
4.70892 -2.59867 
4.47737 -1.614 
4.68544 -2.96878 
3.55155 -1.24781 
3.56828 -1.68449 
2.41961 -0.926331 
4.81368 4.378 
5.21472 2.59675 
6.80947 2.54004 
5.91064 0.968874 
6.0397 2.97582 
5.52353 2.26804 
5.30047 1.27725 
3.51507 1.03986 
2.80817 0.963804 
1.34025 -0.193933 
2.10321 -0.727455 
2.69629 -0.851212 
3.57267 -0.33792 
4.7945 -0.101819 
5.3738 2.37695 
6.05252 1.22631 
5.09344 0.906724 
4.59603 2.19788 
4.51073 3.66215 
3.98725 3.24049 
2.7278 1.42474 
2.37107 -0.795873 
2.40814 -0.851396 
3.2763 -0.600012 
2.23621 -0.456824 
2.10272 -0.319483 
2.27861 3.28043 
2.48284 3.16526 
3.24063 2.31305 
4.02605 2.40213 
2.29667 1.34373 
1.77677 1.64913 
2.31236 0.202124 
3.0634 -0.803414 
2.59595 -1.10077 
2.94551 -1.5767 
2.54421 -2.92458 
2.26135 -2.39845 
1.56215 -4.4077 
2.10702 -2.57264 
1.67274 -2.08248 
1.33876 -1.83245 
1.04403 -2.71288 
3.06969 -0.129245 
2.91148 -0.0423088 
1.105 1.17769 
1.26531 -0.217541 
0.228529 2.64354 
1.37529 -0.891841 
0.685132 -1.10209 
1.04333 -0.987725 
1.05597 -1.84494 
1.51404 -0.903916 
3.02228 -0.0578378 
1.33431 -2.7885 
2.55404 -2.33828 
1.10859 -2.66894 
2.71442 -1.56735 
1.77949 -2.73593 
1.71244 -1.35015 
0.621155 -3.44105 
0.778137 -2.65644 
1.08237 -1.70419 
1.37207 -0.386539 
0.651514 0.842629 
-0.28816 -0.291832 
0.47199 -0.327737 
-0.228862 -0.081048 
-0.730581 -1.04807 
0.984651 -0.0192385 
0.431768 -1.67778 
0.571929 0.021285 
0.363154 0.0320829 
0.630769 -0.766597 
-0.589525 0.0475073 
0.215068 1.23447 
0.0432744 1.64277 
-0.403398 -0.0787755 
0.486062 1.08189 
1.35234 1.30142 
0.396354 2.16642 
-0.153022 -0.440797 
0.418398 0.874951 
-0.653758 -0.261151 
-0.282391 -1.57659 
0.595835 -1.75942 
0.853951 -1.81055 
0.479179 -1.13679 
-0.487376 -2.22244 
1.24961 -1.65038 
1.38327 -2.58281 
0.714548 -3.09594 
0.957641 -0.367138 
-0.677366 1.14916 
-0.260065 0.335368 
-1.38067 0.932505 
-0.16691 2.45344 
-2.18434 0.936444 
-1.96482 0.578555 
-0.438951 2.10662 
-1.37477 -0.13207 
-1.2361 0.931909 
-1.84846 1.25214 
-1.04983 0.192099 
-0.666312 1.74369 
-0.405951 0.200572 
-1.00123 2.39306 
-1.49958 0.613983 
-0.705117 -0.887866 
-0.0185671 0.0508926 
0.422537 1.46379 
-0.569329 0.377343 
-0.200037 -0.265802 
-1.98885 1.38365 
-0.682789 1.76429 
-0.904053 -3.13226 
-1.94834 0.516019 
-0.598173 0.609223 
-1.10205 -0.95876 
-0.72556 0.447766 
-1.45937 -1.32265 
-0.17404 0.735744 
-0.765861 2.33411 
-1.2365 0.91867 
-1.33189 1.91875 
-0.972373 1.16618 
-1.39619 3.19894 
-1.42092 0.123551 
-0.417838 -0.403539 
-1.15344 -1.58411 
-0.604946 -0.515701 
-0.405187 0.546875 
-1.24267 0.661414 
-1.09858 -0.440365 
-1.24449 -0.980112 
-0.626711 0.00194926 
-2.1123 -0.1907 
-0.751748 -1.00942 
-0.477817 -0.9824 
-0.514665 -1.41334 
-1.10166 -2.22916 
0.254963 -0.160449 
-0.488568 -1.94344 
0.178763 1.72444 
-0.571001 1.0178 
-1.0615 -0.845424 
-1.22159 1.26927 
-2.16639 0.806275 
-2.56657 -0.209622 
-1.13177 -1.85382 
-0.666736 1.45187 
-0.867359 0.63188 
0.369454 -0.183912 
-0.392152 0.271149 
-1.2123 -0.673952 
-1.94177 3.0553 
-1.24626 1.03292 
-1.41116 -1.84616 
-1.08171 2.38345 
-0.0987478 0.607938 
-0.426174 0.214954 
-0.445872 -0.133382 
-1.25999 0.148779 
0.907482 1.08237 
-0.709095 0.0821917 
-0.947914 0.0793958 
-0.36477 -1.0856 
-1.16118 1.46532 
-0.458854 0.0434106 
-0.163628 -0.535039 
-1.67464 -3.03008 
0.0362362 -1.575 
0.32071 -1.26621 
-0.0774352 -1.78828 
0.739962 -0.483977 
-0.274009 -2.50262 
-0.239537 0.772871 
-0.160657 0.419629 
-1.43151 -0.171862 
-0.429844 -0.187353 
-0.865969 1.05172 
-3.03438 2.32246 
-0.596339 2.06775 
-0.873967 -1.12794 
-0.548874 -0.723823 
-0.150383 -1.1732 
-0.626721 -3.46287 
-1.20167 1.10827 
-1.24242 0.477956 
-1.35123 -0.499022 
-0.141855 0.294986 
-0.750188 -2.62665 
-1.49874 -1.94557 
-0.475342 0.44565 
-1.64953 0.949015 
-1.35048 1.07937 
-0.330133 0.93743 
-1.20846 -1.1543 
-0.0667577 1.273 
-1.58063 1.15177 
-0.288282 2.10573 
-2.05518 1.03879 
-0.964345 0.935825 
-0.623472 1.77409 
0.244528 -0.812094 
-0.688698 -0.110369 
-1.43172 1.54314 
-0.66268 1.46119 
-0.421445 2.03551 
-2.54587 1.97518 
-1.39395 2.29831 
-1.35684 1.1037 
-2.45193 -0.343562 
-0.710802 -0.281739 
-0.541479 -1.89763 
-0.942678 -2.2194 
-0.295569 -2.10797 
0.0168058 -0.753195 
0.0347684 -1.72012 
-1.08739 -2.89415 
-0.603474 -0.116264 
-2.22796 0.605156 
-1.09458 2.05004 
-0.651537 -0.521101 
-1.37034 -0.215621 
-1.05272 -1.17265 
-1.37586 -2.58544 
-1.12742 0.921025 
-0.942202 -0.0398968 
-0.594957 0.405536 
-0.463386 -0.750129 
0.183392 1.16223 
-0.782708 2.40092 
-2.24237 0.179655 
-1.52468 1.10162 
-1.43378 1.30859 
-1.83642 0.481252 
-0.994497 -0.467853 
-1.45705 0.934846 
0.384618 1.20541 
-0.142369 -0.0468134 
-0.423684 0.303685 
-0.902162 -0.994246 
-0.532591 -0.00823391 
-1.26778 0.940702 
-1.18319 -0.680046 
-1.32896 0.906806 
-0.772817 -0.691401 
-1.03072 -1.3839 
0.0488823 0.0524325 
-0.556979 1.37402 
-1.83704 0.707219 
0.264594 -0.592116 
-2.37737 2.50082 
-1.23145 2.93421 
-0.758525 -0.730171 
-0.679556 0.20577 
-1.45184 -0.52141 
-0.12645 -1.65314 
0.240852 -0.371993 
0.0376938 0.0277072 
-0.208759 -2.2575 
0.633032 -0.794193 
-0.129599 -2.07811 
-1.48001 -1.83729 
-0.897248 -1.79932 
-0.19804 -0.413544 
-0.150885 -0.461679 
-0.170087 -0.159997 
-2.37055 1.1305 
-1.42563 2.32268 
-1.89575 -0.817993 
-0.80031 1.34065 
-0.544276 1.82144 
-1.65471 0.841886 
-0.335925 0.968852 
-1.23115 -2.50097 
-1.40659 0.481489 
-1.48093 -1.04253 
-0.127643 1.6806 
0.0952407 0.16535 
-0.533607 -0.972667 
-0.506317 -0.542104 
-1.14254 -0.768844 
-0.100985 0.700806 
-0.976536 -0.504265 
-1.84456 -0.438772 
-1.61478 1.17507 
-0.44867 2.66255 
-1.48872 0.739179 
-0.736919 0.039893 
-1.14458 2.1696 
0.277688 -1.31807 
-1.67412 -3.95078 
-1.40888 -0.553984 
-2.2413 -0.284736 
-0.122905 0.280147 
-1.51226 -0.882102 
-0.634824 -2.11086 
-0.29009 -2.66174 
0.993865 -0.853574 
-0.732204 -3.29622 
-0.315799 -0.82689 
-1.47882 -1.90438 
0.116852 -0.437128 
-0.765918 -0.0770189 
1.06539 -0.555761 
-0.515248 -1.9893 
0.424912 -3.32891 
0.979367 -3.58826 
0.612452 -1.99128 
-1.21074 -4.02907 
-0.0145054 -3.13294 
-0.947182 -2.00877 
0.135493 -0.386629 
0.0454626 -0.469579 
-0.417528 -0.769454 
-0.208295 -0.656259 
-0.892129 -3.16934 
0.367666 -3.10788 
0.0437611 -2.36858 
-0.230068 -2.89854 
0.65075 -2.38591 
0.489096 -2.32452 
0.185163 -0.214626 
-1.15983 0.0283662 
-1.84014 0.571429 
0.0362965 1.15431 
-0.422571 0.0891414 
-0.945558 -0.330215 
-0.953199 1.5828 
-0.925975 -1.35071 
0.0723492 0.169712 
-0.731258 -1.21323 
-0.97759 0.53545 
-0.143963 -1.23537 
-0.094623 -1.40653 
1.378 -1.7602 
0.610568 -2.96749 
0.361448 -2.86916 
1.1331 -1.87534 
0.0895754 -1.06238 
-0.757129 -2.45178 
-0.160998 -3.02654 
-0.65244 -0.38646 
-0.764757 0.777785 
0.109385 -1.32888 
-0.523436 -3.08352 
-0.643205 -3.79237 
-0.0552636 -1.55044 
-0.427772 -1.77916 
-0.0320246 -0.238994 
-1.42526 0.40037 
-1.59737 -0.0640536 
0.20437 -0.702126 
-0.80619 -1.24133 
-1.26079 -1.15039 
-1.27369 0.46182 
-0.713431 0.458812 
-1.67903 -2.22822 
0.781918 -1.34575 
0.915787 -1.35473 
0.0172193 -3.17046 
0.810308 -2.97219 
1.18168 -3.36609 
0.617 -3.779 
0.500859 -2.76964 
0.813201 -2.76404 
0.722234 -2.51299 
0.564478 -1.57479 
-0.303012 -1.11331 
-1.26194 0.705957 
1.08694 -0.369754 
0.0664164 -3.22171 
-1.12436 -5.17385 
0.216168 -1.55291 
0.179704 -2.85989 
0.302395 -2.4606 
-0.878133 -5.03294 
0.800181 -3.52244 
1.36091 -1.86709 
0.164889 -3.52232 
-0.113609 -3.02402 
0.339629 -2.31276 
0.281247 -3.76822 
0.438432 -1.57979 
-0.422642 -1.58711 
-1.02517 -0.145427 
-1.21317 0.651691 
-0.244474 0.977594 
-1.75957 0.603762 
-0.498196 -0.409525 
-1.27331 -0.0577717 
0.10244 0.146727 
-0.521568 -0.698333 
-0.866413 -0.737624 
-1.19607 0.925106 
-0.198627 0.348813 
-1.55046 -1.01736 
-0.0668763 -2.37734 
-0.601999 -1.28098 
-0.581418 0.00846956 
-0.398094 -0.269323 
0.261941 -0.780701 
0.168251 -1.12853 
-0.208546 1.5848 
-2.37868 0.356851 
-2.02126 1.46606 
-0.525816 1.16057 
-0.659597 0.991408 
-0.450458 0.697102 
-0.832564 0.563889 
-0.986209 -0.0147231 
-2.11945 -2.93 
-0.214714 -0.0697274 
0.0778881 -1.825 
-0.1721 -1.60802 
1.02814 -1.08651 
-0.38046 -0.819591 
-0.188157 0.4853 
-1.16558 -0.228677 
0.57544 -1.09093 
-0.291966 -1.56317 
-0.382926 -1.61107 
-0.550383 1.1405 
-0.908326 -0.156792 
-0.650525 1.26508 
-0.671123 -0.303658 
-0.543657 -0.600582 
-1.31169 -0.617173 
0.150165 -0.258039 
-1.82466 1.03279 
-0.0954989 0.893758 
-0.192129 -0.861463 
-1.44939 0.473849 
-0.1215 -1.34559 
0.259944 -0.406255 
-0.431514 -3.63108 
0.943524 -2.81176 
0.722724 -3.70248 
0.849884 -3.62005 
0.505697 -3.69344 
1.36263 -2.93911 
0.0454163 -3.59089 
1.09501 -3.3835 
0.43061 -4.36076 
-0.289191 -3.93415 
0.849392 -2.19222 
-0.0180557 -3.35256 
-1.01593 -2.59087 
-0.169918 -0.203797 
-1.70733 0.417726 
-0.562383 0.526204 
-0.0395998 0.267451 
-0.214544 -1.40214 
0.421146 -0.937867 
0.591247 -3.09447 
0.604565 -3.49976 
0.979898 -2.63181 
0.847509 -2.19007 
0.342901 -2.0498 
-0.281334 -3.86523 
0.1533 -2.88887 
-0.75303 -4.23705 
-0.236383 -2.67246 
0.573618 -3.32713 
0.203941 -1.31147 
0.403597 -0.968218 
-0.895669 -3.22239 
-0.648224 -1.45818 
-1.13968 -0.458676 
-1.0249 1.27724 
-0.535129 -1.87608 
-0.247281 0.53983 
-1.87417 2.24754 
-1.15431 1.84423 
-1.6089 0.624321 
-0.702217 -2.23369 
-0.0916331 -1.814 
-1.42533 -1.97554 
-0.880282 1.18996 
-1.5403 -0.0775327 
-0.430799 1.18829 
-0.834823 -2.50336 
-0.665191 -0.800002 
-0.459402 -0.0732247 
-1.47224 0.172245 
-1.2155 0.977051 
-1.26385 0.086836 
-1.33859 -0.981282 
-0.47147 -0.978037 
-0.867697 -0.0939366 
-0.819831 -0.736399 
-0.734767 0.790761 
-0.460279 0.0961448 
-0.32031 -1.18109 
0.0205439 -0.766931 
-1.55133 0.100929 
0.130868 -0.775036 
-1.11904 -0.666914 
-0.749285 0.118639 
-1.85864 0.437737 
-2.26666 0.718429 
-1.32736 -0.982174 
-0.840899 0.106983 
-0.994563 -2.12459 
-0.712463 0.959957 
-1.97709 0.110457 
-1.87059 -0.0677871 
-1.18523 -1.22558 
-1.3476 -2.32301 
-0.548457 -0.229651 
-0.921265 0.0778948 
-0.445523 0.791543 
-1.37622 0.706793 
-1.50045 1.19064 
-0.938581 1.37696 
-0.741388 1.2441 
-1.01705 -0.286229 
-0.49572 0.552946 
-0.787407 0.0775908 
-1.85617 0.329668 
-0.937177 1.00798 
-1.78343 1.34765 
-1.39985 3.0489 
-1.2478 0.132673 
-0.640217 2.47278 
-0.663315 0.0981378 
-0.79902 -0.603074 
-1.08063 0.283598 
-0.75144 -3.37021 
-1.15107 0.274513 
-1.00796 1.18469 
-1.98359 2.28435 
-0.829026 -0.271841 
-1.65868 -3.25675 
0.109861 -2.39385 
-0.233272 -1.77779 
0.212386 -2.16014 
0.558174 -1.78546 
0.267153 -1.06394 
-0.375911 -2.09271 
0.0158748 -0.973449 
0.206931 -0.0394573 
-0.128112 -2.56157 
-0.367449 -0.618634 
0.213531 0.158211 
-1.66204 -2.40648 
-0.738682 0.0994013 
-1.06318 2.8663 
-0.367446 2.06616 
-1.08427 -0.786143 
-0.812108 2.30339 
-1.84415 2.21494 
-2.51891 -0.409038 
-1.46231 -0.25476 
-0.605618 0.893113 
-0.676974 0.890079 
-0.594968 -0.0969263 
-1.34152 -1.17809 
-1.35381 -2.57493 
-2.68544 -0.258049 
-1.44463 -0.123374 
-0.843236 2.96271 
-1.58357 0.818565 
0.0907627 2.39161 
-2.07788 0.891308 
-0.95417 -0.604058 
-0.408122 1.35783 
-1.89193 -0.865342 
-0.69281 1.26468 
-0.660472 0.259958 
-0.967037 -0.436082 
-0.702298 1.76001 
-2.72681 1.1249 
-1.31143 0.0340995 
-1.41831 -0.387912 
-1.9542 1.8003 
-1.70829 -0.497492 
-0.260346 0.910505 
0.196648 -0.825922 
-0.534843 1.12093 
0.0341726 -0.48443 
-2.19455 1.85899 
-0.31005 0.388036 
-2.31025 0.710194 
0.109529 1.74464 
-0.947005 0.34641 
-0.797679 -0.151061 
-1.12485 -0.651387 
-1.4431 -0.0339829 
-1.65147 -1.04067 
-1.24531 1.38661 
-2.81497 -0.614086 
-1.46824 -0.124371 
-0.257459 1.19182 
-0.14136 1.5093 
0.0337713 1.29909 
-0.758657 -0.960157 
-2.0626 -1.11022 
-1.17729 0.891452 
-0.804546 2.67075 
-0.747208 1.32238 
-1.58305 2.46703 
-0.591756 0.299971 
-0.699174 -0.164521 
-0.351629 -1.00131 
-1.35706 1.38519 
-1.7013 1.28528 
-0.953263 0.25888 
-0.939333 -0.0814858 
-0.240992 0.375384 
0.120905 0.165444 
-0.155414 -1.43271 
-0.260331 -2.38628 
0.694228 -0.690898 
-1.79016 -3.07887 
-0.145741 0.0263142 
0.125908 0.362995 
-1.10971 -1.50582 
-1.65116 0.679075 
-1.27442 -0.989236 
-1.3424 0.427214 
-0.575035 0.338545 
-0.45727 0.67713 
-0.741132 1.48188 
-0.80063 0.86093 
-0.966676 0.0387098 
-1.40561 -0.359039 
-0.415524 -0.0918296 
-0.523241 1.08842 
-0.83726 0.274501 
-1.22237 1.36808 
-0.513998 -0.669191 
-0.0115529 -0.497223 
-0.732697 -1.26686 
-0.463122 -2.10185 
-0.148408 1.30135 
-0.747314 0.260183 
-0.814092 2.61221 
-1.55716 1.01697 
-0.0704026 -0.457513 
-0.287422 0.368889 
0.02371 -0.0999108 
0.0604719 -1.4192 
-0.264099 -0.617524 
0.0185608 0.0222037 
-0.298952 -1.20707 
-0.205671 -1.79999 
-0.446245 0.54539 
-1.19957 1.99683 
-0.832285 2.75351 
-0.161313 1.13597 
-0.435578 -0.706025 
-1.19489 -0.431945 
-0.0493603 0.126272 
-1.80725 -3.30637 
-0.640829 2.20004 
0.24046 2.0646 
-1.63174 2.57845 
0.422367 0.737305 
-1.2622 0.469738 
0.322671 -1.39201 
-0.701629 -0.109753 
0.186574 0.903804 
0.353727 1.25653 
-1.21039 1.61469 
-0.1552 0.792178 
-0.409638 0.961252 
-0.114257 0.681849 
-1.06881 1.25803 
-0.842735 -0.98689 
-0.232627 -0.76608 
-0.55699 1.23215 
-1.33963 -0.718743 
-0.184889 0.598702 
-0.632448 1.96015 
-0.310918 1.03586 
-0.394838 0.626873 
0.935973 1.17021 
-0.844785 -1.28335 
-0.13038 1.73932 
0.481393 -0.310112 
-0.346257 -0.677231 
0.0563315 3.08688 
0.0607982 1.25516 
-1.40387 0.202008 
-1.41268 1.43138 
-1.09769 0.553733 
-1.3205 -0.563241 
-1.44808 -0.762583 
-0.467675 1.16897 
-1.74475 1.10257 
-1.01296 2.51768 
-1.52802 3.32351 
-0.232165 1.29601 
-0.805135 1.4953 
-0.926192 2.10507 
0.173803 0.899746 
-1.16313 2.35578 
-1.62775 2.35762 
-0.679753 -0.754292 
-0.323783 1.52312 
-1.33926 -1.26216 
-1.2971 -0.403542 
-0.178627 -2.50549 
-0.712813 -2.09395 
-0.88416 -0.274261 
-0.951436 2.20562 
-1.56094 0.497742 
-0.374637 -0.137996 
-0.580691 0.300064 
-0.962196 2.31921 
-0.446377 2.12104 
-1.29532 3.25371 
-0.989083 0.895145 
-1.78385 1.23838 
-1.98629 0.992539 
-1.61043 -0.10101 
-1.8394 0.261708 
-1.46826 -1.33427 
-1.16009 -0.837325 
-0.570699 1.06564 
-1.28928 0.290316 
-1.03745 -1.14911 
-0.388626 -0.312767 
-0.902457 1.31061 
-1.43602 -1.64514 
